OrderID,OrderDate,DeliveryDate,OriginCity,DestinationCity,Carrier,TransportMode,Warehouse,Weight_kg,Distance_km,ShippingCost_INR,CustomerRating,DeliveryStatus,TransitDays,Weight_kg_MinMax,Distance_km_MinMax,ShippingCost_INR_MinMax,Weight_kg_Zscore,Distance_km_Zscore,ShippingCost_INR_Zscore
ORD10906,2024-08-02,,Lucknow,Pune,Xpressbees,Road,Wh-East,27.72,229.4,230.25,5.0,In Transit,,0.36612564124127484,0.19302548524047267,0.5250832347284934,-0.11997114621980234,-0.7877166887945662,0.10017784645492263
ORD10462,2024-07-02,2024-07-07,Chennai,Pune,Fedex,Rail,Wh-Central,23.33,559.6,263.29,3.0,Delivered,5.0,0.30705575645446126,0.5219058527657775,0.5944310784964489,-0.3540324963140988,0.521121136228195,0.4404022741804208
ORD11140,2024-05-30,,Mumbai,Jaipur,Dhl,Air,Wh-South,4.39,86.5,118.83,5.0,Delayed,,0.052207551930031106,0.05069657997285892,0.29122316352311806,-1.363855268702703,-1.3541398420221635,-1.0471528356629645
ORD10653,2024-12-17,2024-12-23,Kolkata,Ahmedabad,Dhl,Rail,Wh-Central,35.51,564.6,241.36,4.0,Delivered,6.0,0.47094441173997137,0.5268858704448403,0.5484020768671733,0.29536778709103334,0.5409400009317499,0.2145813994824737
ORD11046,2024-09-19,2024-09-23,Chennai,Delhi,Fedex,Rail,Wh-South,31.39,450.2,315.65,3.0,Delivered,4.0,0.41550752670086616,0.4129430659478842,0.7043297800609206,0.07570200978157991,0.08748437651441515,0.9795714943894723
ORD10468,2024-10-11,2024-10-14,Lucknow,Ahmedabad,Ekart,Road,Wh-West,21.31,370.7,125.31,5.0,Delivered,3.0,0.27987553611975435,0.3337607848507863,0.3048240723492789,-0.46173270751921913,-0.2276355722721067,-0.9804260108548158
ORD10033,2024-11-01,2024-11-07,Pune,Delhi,Fedex,Rail,Wh-Central,26.18,474.6,241.23,3.0,Delivered,6.0,0.3454040871247161,0.4372455522217105,0.5481292191283768,-0.2020792280296466,0.1842004362677629,0.2132427440465075
ORD10416,2024-11-04,2024-11-08,Mumbai,Ahmedabad,Fedex,Road,Wh-South,17.15,554.3,159.16,5.0,Delivered,4.0,0.22390042889580347,0.5166270340259709,0.3758720297205044,-0.683531162278279,0.5001131396424267,-0.6318607300282993
ORD10247,2024-05-09,2024-05-13,Ahmedabad,Pune,Bluedart,Road,Wh-South,37.17,609.4,261.0,4.0,Delivered,4.0,0.4932806324110672,0.5715068288492425,0.5896245844822655,0.38387390124969684,0.718517028675601,0.4168213438084052
ORD10872,2024-10-25,2024-10-28,Mumbai,Jaipur,Ekart,Road,Wh-West,27.02,292.6,241.69,5.0,Delivered,3.0,0.3567067530064754,0.255972908703826,0.5490947157425796,-0.15729300158791334,-0.5372062389416331,0.21797952481992555
ORD10786,2024-08-03,2024-08-06,Mumbai,Kolkata,Fedex,Road,Wh-North,14.12,237.8,214.78,4.0,Delivered,3.0,0.18313009839374314,0.20139191494129813,0.49261316381171755,-0.8450814790859597,-0.754420996092594,-0.05912215042502452
ORD11087,2024-01-15,2024-01-16,Lucknow,Jaipur,Xpressbees,Air,Wh-West,24.28,145.0,176.22,5.0,Delivered,1.0,0.31983853334454626,0.10896278681789325,0.41167936067332883,-0.3033814068859479,-1.1222591249905718,-0.45618794743153795
ORD10856,2024-08-16,,Hyderabad,Mumbai,Ekart,Road,Wh-East,7.86,539.2,210.16,4.0,Cancelled,,0.098898326465394,0.5015873806352015,0.48291621955602887,-1.1788454999493527,0.44026016823769143,-0.10669590514935268
ORD10216,2024-12-13,2024-12-16,Delhi,Mumbai,Dhl,Road,Wh-North,23.26,390.6,201.99,4.0,Delivered,3.0,0.30611386763098136,0.3535812552134561,0.46576816012551453,-0.3577646818509097,-0.14875649075195832,-0.19082525062505834
ORD11196,2024-01-31,2024-02-06,Delhi,Chennai,Delhivery,Road,Wh-East,25.92,443.1,178.22,4.0,Delivered,6.0,0.3419056429232192,0.4058714408436151,0.41587717203942787,-0.21594163145208772,0.059341588635367426,-0.4355932484166773
ORD11014,2024-05-20,2024-05-25,Delhi,Jaipur,Bluedart,Road,Wh-South,27.94,321.7,202.33,4.0,Delivered,5.0,0.36908586325792614,0.28495661159597124,0.4664817880577513,-0.10824142024696731,-0.4218604463669441,-0.18732415179253198
ORD10543,2024-10-17,2024-10-17,Jaipur,Bengaluru,Fedex,Air,Wh-North,22.07,67.7,110.94,4.0,Delivered,0.0,0.29010175763182233,0.031971713499582936,0.27466279768385754,-0.42121183597669853,-1.4286587733075296,-1.1283989232765896
ORD10493,2024-09-08,2024-09-12,Lucknow,Hyderabad,Ekart,Road,Wh-West,31.14,498.4,219.39,4.0,Delivered,4.0,0.41214363804558063,0.4609504363740492,0.5022891190105758,0.06237277572154025,0.2785382322566837,-0.011651369195770866
ORD10464,2024-04-05,2024-04-06,Delhi,Kolkata,Fedex,Air,Wh-South,22.61,107.5,163.56,1.0,Delivered,1.0,0.297367757127239,0.07161265422492252,0.38510721472592224,-0.3924206904070129,-1.270900610267233,-0.5865523921956058
ORD10391,2024-02-01,2024-02-05,Bengaluru,Delhi,Xpressbees,Road,Wh-East,25.35,392.6,214.39,4.0,Delivered,4.0,0.3342359767891682,0.35557326228508124,0.49179459059532826,-0.24633228510897814,-0.1408289448705364,-0.06313811673292251
ORD10438,2024-09-29,2024-10-02,Lucknow,Delhi,Delhivery,Road,Wh-East,42.7,293.4,217.84,5.0,Delivered,3.0,0.5676898494659827,0.25676971153247596,0.49903581520184903,0.6787165586577741,-0.5340352205890645,-0.027612260932287698
ORD10838,2024-11-09,2024-11-11,Pune,Jaipur,Bluedart,Air,Wh-Central,22.95,306.1,110.29,4.0,Delivered,2.0,0.3019426456984273,0.2694189564372954,0.2732985089898754,-0.37429293208535896,-0.48369530424203505,-1.1350922004564195
ORD10326,2024-08-17,2024-08-29,Hyderabad,Pune,Bluedart,Sea,Wh-Central,29.14,1039.6124999999997,292.72,4.0,Delivered,12.0,0.38523252880329656,1.0,0.6562018727485956,-0.044261096758777006,2.423781694931217,0.7434532701840955
ORD10692,2024-04-02,2024-04-10,Bengaluru,Delhi,Ekart,Rail,Wh-Central,15.13,730.5,132.21,4.0,Delivered,8.0,0.19672020856109662,0.6921228570361426,0.31930652156232037,-0.7912313734833993,1.1985299317956992,-0.9093742992535466
ORD10465,2024-03-27,2024-04-03,Delhi,Kolkata,Bluedart,Rail,Wh-South,33.2,564.6,234.21,4.0,Delivered,7.0,0.4398620805651333,0.5268858704448403,0.5333949012333693,0.17220566437626714,0.5409400009317499,0.1409553505043468
ORD10553,2024-02-06,2024-02-11,Bengaluru,Hyderabad,Dhl,Road,Wh-West,27.07,470.2,222.02,4.0,Delivered,5.0,0.35737953073753254,0.43286313666413523,0.507809240956996,-0.15462715477590538,0.16675983532863448,0.015430660008771139
ORD10061,2024-01-09,,Ahmedabad,Chennai,Fedex,Air,Wh-North,56.35,65.1,335.68,2.0,In Transit,,0.7513581700445715,0.02938210430647029,0.7463708608924021,1.4064927383359394,-1.4389645829533781,1.1858274050233022
ORD10418,2024-01-18,2024-01-20,Pune,Chennai,Ekart,Road,Wh-West,8.03,209.7,62.65,4.0,Delivered,2.0,0.10118577075098813,0.17340421558496538,0.17330664224939718,-1.1697816207885257,-0.8658030157265724,-1.6256579309904002
ORD10812,2024-09-14,,Bengaluru,Pune,Xpressbees,Road,Wh-West,54.32,401.2,367.79,3.0,In Transit,,0.7240433941636532,0.36413889269306915,0.8137667223751216,1.2982593577684172,-0.10674049758042221,1.51647529770689
ORD11185,2024-10-25,2024-10-27,Jaipur,Chennai,Fedex,Road,Wh-Central,11.22,254.0,131.24,5.0,Delivered,2.0,0.14410898999243124,0.21752717222146145,0.3172705830497624,-0.9997005941824197,-0.6902078744530765,-0.9193627282757539
ORD10538,2024-06-08,,Hyderabad,Jaipur,Bluedart,Road,Wh-North,36.81,305.7,246.72,5.0,Delayed,,0.4884366327474561,0.2690205550229704,0.5596522113283185,0.36467980420323975,-0.4852808134183195,0.2697751928423001
ORD10155,2024-05-30,2024-06-02,Lucknow,Jaipur,Ekart,Road,Wh-Central,42.16,386.7,259.4,4.0,Delivered,3.0,0.5604238499705659,0.3496968414237871,0.5862663353893862,0.6499254130880882,-0.16421520522073124,0.4003455845965164
ORD10967,2024-01-11,2024-01-15,Kolkata,Pune,Dhl,Road,Wh-North,13.38,314.8,169.2,4.0,Delivered,4.0,0.17317298797409805,0.27808418719886463,0.3969450427783214,-0.8845360119036769,-0.44921047965784966,-0.528475340973699
ORD11000,2024-03-01,2024-03-05,Chennai,Hyderabad,Bluedart,Road,Wh-Central,12.55,359.6,128.33,4.0,Delivered,4.0,0.16200487763855015,0.32270514560326696,0.3111627675120883,-0.9287890689830086,-0.2716334519139983,-0.9493280153423762
ORD10627,2024-10-15,2024-10-18,Delhi,Pune,Ekart,Road,Wh-Central,12.74,405.4,178.91,4.0,Delivered,3.0,0.16456143301656714,0.3683221075434818,0.417325416960732,-0.9186588510973784,-0.0900926512294362,-0.4284880772565504
ORD10366,2024-10-19,2024-10-22,Lucknow,Ahmedabad,Bluedart,Road,Wh-South,2.97,319.2,100.0,4.0,Delivered,3.0,0.033100664368009416,0.2824666027564398,0.251700769511296,-1.4395653181637285,-0.4317698787187215,-1.2410519268878775
ORD10348,2024-08-16,2024-08-20,Mumbai,Bengaluru,Bluedart,Road,Wh-South,26.2,364.5,297.4,3.0,Delivered,4.0,0.34567319821713893,0.32758556292874846,0.6660247513452672,-0.20101288930484343,-0.25221096450451463,0.7916448658788688
ORD10944,2024-03-14,2024-03-21,Kolkata,Delhi,Xpressbees,Rail,Wh-South,39.91,950.8,227.21,5.0,Delivered,7.0,0.5301488520729963,0.9115424359756479,0.5187025614520229,0.5299623065477312,2.0717491106343253,0.06887390395233452
ORD11105,2024-07-22,,Jaipur,Kolkata,Xpressbees,Rail,Wh-South,13.69,582.7,148.76,3.0,Delayed,,0.17734420990665206,0.5449135344430475,0.3540434106167896,-0.868007761669228,0.6126842911586184,-0.7389531649055748
ORD10166,2024-02-06,,Lucknow,Kolkata,Fedex,Air,Wh-North,17.86,119.6,170.48,4.0,Delayed,,0.23345387267681433,0.08366429700825441,0.3996316420526247,-0.6456761375477664,-1.2229389576846306,-0.5152947336041881
ORD10870,2024-05-11,2024-05-15,Pune,Jaipur,Xpressbees,Road,Wh-Central,11.93,294.6,142.92,2.0,Delivered,4.0,0.15366243377344208,0.25796491577545105,0.3417858014277805,-0.961845569451907,-0.5292786930602111,-0.799089686028968
ORD10926,2024-04-02,,Bengaluru,Mumbai,Ekart,Road,Wh-East,60.87,419.3,382.36,4.0,Delayed,,0.8121772769321335,0.38216655669127636,0.8443477781771528,1.647485290141456,-0.03499620735355363,1.66650768003015
ORD10546,2024-08-24,2024-08-26,Pune,Chennai,Ekart,Road,Wh-West,48.22,146.4,287.68,4.0,Delivered,2.0,0.6419645109746867,0.11035719176803083,0.6456233881060262,0.9730260467034495,-1.1167098428735764,0.6915546286666464
ORD10204,2024-11-09,2024-11-12,Delhi,Chennai,Fedex,Road,Wh-East,29.51,466.0,167.03,4.0,Delivered,3.0,0.3902110840131191,0.42867992181372255,0.3923904174461039,-0.024533830349918257,0.15011198897764846,-0.5508205894048227
ORD10898,2024-09-15,,Kolkata,Hyderabad,Delhivery,Road,Wh-East,26.2,483.3,327.34,4.0,Cancelled,,0.34567319821713893,0.4459107829832797,0.7288659874957693,-0.20101288930484343,0.21868526085194825,1.0999475101313327
ORD10605,2024-11-17,,Lucknow,Pune,Ekart,Rail,Wh-West,4.9,763.6,105.13,4.0,Cancelled,,0.059069884786813555,0.7250905740715382,0.26246815566533993,-1.3366636312202222,1.3297308161332322,-1.18822652391476
ORD11104,2024-09-05,2024-09-08,Kolkata,Delhi,Bluedart,Road,Wh-Central,69.19,367.9,365.1,4.0,Delivered,3.0,0.9241274913800351,0.3309719749505111,0.8081206660877185,2.091082199659576,-0.23873413650609746,1.4887754275319025
ORD10186,2024-12-22,2024-12-26,Mumbai,Bengaluru,Ekart,Road,Wh-East,9.03,317.1,119.91,5.0,Delivered,4.0,0.11464132537213016,0.2803749953312335,0.2934899816608115,-1.116464684548367,-0.4400938018942144,-1.0360316981949398
ORD11181,2024-09-24,2024-09-26,Pune,Ahmedabad,Fedex,Road,Wh-East,8.64,338.8,156.01,4.0,Delivered,2.0,0.10939365906988478,0.30198827205836587,0.3692604768188985,-1.137258289682029,-0.35407992908078645,-0.664297380976705
ORD11035,2024-07-20,,Chennai,Delhi,Xpressbees,Sea,Wh-South,52.29,976.5,298.86,5.0,Cancelled,,0.6967286182827348,0.9371397268460305,0.6690891536425195,1.1900259772008952,2.173618075210597,0.8066789961597175
ORD10009,2024-03-24,2024-03-29,Pune,Lucknow,Xpressbees,Road,Wh-East,19.76,334.8,59.5,3.0,Delivered,5.0,0.2590194264569842,0.2980042579151157,0.16669508934779126,-0.5443739586914649,-0.36993502084363034,-1.6580945819388058
ORD10010,2024-01-24,2024-01-28,Ahmedabad,Hyderabad,Bluedart,Road,Wh-North,11.94,516.4,112.14,3.0,Delivered,4.0,0.1537969893196535,0.47887850001867516,0.27718148450351693,-0.9613124000895056,0.34988614518948113,-1.1160421038676733
ORD10935,2024-11-23,2024-11-26,Kolkata,Hyderabad,Bluedart,Road,Wh-East,3.69,329.8,133.08,4.0,Delivered,3.0,0.04278866369523168,0.2930242402360529,0.32113256950657343,-1.401177124070814,-0.38975388554718515,-0.9004156051820822
ORD10851,2024-12-28,2024-12-31,Ahmedabad,Kolkata,Xpressbees,Road,Wh-West,30.06,340.8,209.46,4.0,Delivered,3.0,0.3976116390547472,0.303980279129991,0.4814469855778942,0.004790484582168836,-0.34615238319936453,-0.11390404980455379
ORD10555,2024-05-14,2024-05-26,Bengaluru,Jaipur,Xpressbees,Sea,Wh-East,26.11,1039.6124999999997,252.77,3.0,Delivered,12.0,0.34446219830123614,1.0,0.5723505907107681,-0.2058114135664577,2.423781694931217,0.3320741573622537
ORD10289,2024-08-24,,Ahmedabad,Hyderabad,Delhivery,Sea,Wh-South,15.65,631.9,215.25,3.0,Delayed,,0.20371709696409046,0.593916908405025,0.49359964948275087,-0.7635065666385169,0.8077019198415978,-0.054282396156532284
ORD10427,2024-04-18,2024-04-24,Kolkata,Hyderabad,Xpressbees,Road,Wh-East,16.95,505.9,101.76,2.0,Delivered,6.0,0.2212093179715751,0.4684204628926434,0.25539484351346314,-0.6941945495263108,0.308266529312016,-1.2229285917548
ORD10561,2024-07-27,2024-08-02,Kolkata,Mumbai,Bluedart,Rail,Wh-North,7.8,683.7,160.7,3.0,Delivered,6.0,0.09809099318812546,0.6455098915601153,0.37910434447240066,-1.182044516123762,1.013025358170426,-0.6160028117868568
ORD10711,2024-10-03,2024-10-06,Jaipur,Lucknow,Delhivery,Road,Wh-East,33.44,300.4,215.3,1.0,Delivered,3.0,0.44309141367420735,0.26374173628316383,0.49370459476690337,0.18500172907390494,-0.5062888100040878,-0.05376752868116065
ORD11148,2024-09-27,2024-10-02,Lucknow,Kolkata,Ekart,Rail,Wh-West,12.37,490.2,94.83,5.0,Delivered,5.0,0.15958287780674457,0.4527832073803863,0.2408494271299301,-0.9383861175062373,0.24603529414285383,-1.2942892238412924
ORD10733,2024-05-12,2024-05-16,Chennai,Ahmedabad,Dhl,Road,Wh-North,26.2,397.0,173.81,3.0,Delivered,4.0,0.34567319821713893,0.3599556778426564,0.4066209979771796,-0.20101288930484343,-0.12338834393140824,-0.481004559744445
ORD10896,2024-07-23,,Chennai,Bengaluru,Bluedart,Road,Wh-South,74.82875000000001,159.9,185.94,3.0,Delayed,,1.0,0.12380323950150028,0.43208072391257,2.3917230738837714,-1.0631989081739783,-0.3560977102193152
ORD10720,2024-05-28,2024-05-30,Mumbai,Lucknow,Ekart,Road,Wh-South,32.05,382.4,213.83,4.0,Delivered,2.0,0.42438819275081985,0.3454140262197931,0.49061920341282056,0.11089118770008442,-0.18125942886578844,-0.06890463245708321
ORD10151,2024-01-09,,Lucknow,Delhi,Dhl,Road,Wh-South,16.11,423.8,187.26,5.0,Delayed,,0.2099066520898158,0.38664857260243285,0.4348512794141954,-0.738980775968044,-0.01715922912035428,-0.34250520886950725
ORD10112,2024-04-25,2024-04-26,Hyderabad,Delhi,Delhivery,Air,Wh-Central,48.22,151.8,323.5,4.0,Delivered,1.0,0.6419645109746867,0.1157356108614186,0.7208061896728593,0.9730260467034495,-1.0953054689937372,1.0604056880228006
ORD10805,2024-04-29,2024-05-08,Bengaluru,Pune,Dhl,Sea,Wh-East,38.21,1039.6124999999997,315.31,3.0,Delivered,9.0,0.5072744092170549,1.0,0.7036161521286838,0.43932351493946176,2.423781694931217,0.9760703955569463
ORD10423,2024-11-12,2024-11-17,Chennai,Delhi,Fedex,Road,Wh-Central,9.19,382.4,202.33,4.0,Delivered,5.0,0.11679421411151289,0.3454140262197931,0.4664817880577513,-1.1079339747499417,-0.18125942886578844,-0.18732415179253198
ORD10980,2024-12-22,2024-12-24,Bengaluru,Delhi,Fedex,Road,Wh-Central,32.14,154.8,161.64,5.0,Delivered,2.0,0.4255991926667227,0.11872362146885626,0.3810773158144672,0.11568971196169889,-1.0834141501716044,-0.6063233032498723
ORD10975,2024-10-29,2024-10-29,Jaipur,Bengaluru,Ekart,Air,Wh-West,39.47,60.6,188.28,3.0,Delivered,0.0,0.5242284080396938,0.02490008839531381,0.43699216321090584,0.5065028546020616,-1.4568015611865774,-0.3320019123719282
ORD10461,2024-05-25,2024-05-29,Delhi,Jaipur,Delhivery,Road,Wh-West,32.57,325.1,227.46,4.0,Delivered,4.0,0.4313850811538138,0.28834302361773395,0.5192272878727853,0.13861599454496706,-0.40838361836852666,0.0714482413291921
ORD11003,2024-12-22,2024-12-24,Ahmedabad,Delhi,Bluedart,Road,Wh-North,22.18,333.4,158.14,5.0,Delivered,2.0,0.29158186864014796,0.29660985296497805,0.3737311459237939,-0.4153469729902811,-0.3754843029606258,-0.6423640265258784
ORD10000,2024-10-11,,Pune,Chennai,Ekart,Road,Wh-Central,74.82875000000001,247.9,455.76,5.0,Cancelled,,1.0,0.2114515506530049,0.998407455312986,2.3917230738837714,-0.7143868893914134,2.4223331338755356
ORD11124,2024-05-22,2024-05-28,Lucknow,Mumbai,Fedex,Rail,Wh-Central,51.95,852.9,351.84,3.0,Delivered,6.0,0.6921537297115465,0.814033689819599,0.780289176730482,1.1718982188792415,1.6836957397387213,1.352232573063376
ORD10946,2024-10-15,2024-10-20,Delhi,Jaipur,Bluedart,Road,Wh-South,33.72,440.2,178.54,5.0,Delivered,5.0,0.4468589689681271,0.40298303058975865,0.4165488218580037,0.19993047122114943,0.04784664710730548,-0.4322980965742997
ORD10972,2024-07-23,2024-08-05,Bengaluru,Pune,Fedex,Sea,Wh-West,13.78,978.9,204.62,4.0,Delivered,13.0,0.17855520982255485,0.9395301353319807,0.4712882820719347,-0.8632092374076135,2.183131130268303,-0.16374322142051662
ORD10712,2024-04-08,2024-04-10,Kolkata,Delhi,Fedex,Road,Wh-Central,58.26,327.8,343.61,5.0,Delivered,2.0,0.7770582793709527,0.29103223316442783,0.7630151829589847,1.508328086554642,-0.39768143142860707,1.2674853866172247
ORD10778,2024-06-07,2024-06-14,Delhi,Jaipur,Xpressbees,Rail,Wh-North,21.64,492.2,181.21,4.0,Delivered,7.0,0.2843158691447313,0.4547752144520114,0.4221529000317459,-0.4441381185599667,0.25396284002427577,-0.40480417338946056
ORD10759,2024-12-06,2024-12-10,Kolkata,Hyderabad,Bluedart,Road,Wh-East,48.65,445.5,282.6,4.0,Delivered,4.0,0.6477503994617777,0.4082618493295652,0.6349609472361347,0.9959523292867177,0.06885464369307366,0.6392440931689005
ORD10908,2024-09-15,,Ahmedabad,Lucknow,Ekart,Air,Wh-South,14.77,287.3,167.39,5.0,Cancelled,,0.19187620889748547,0.2506940899640195,0.3931460234920018,-0.8104254705298566,-0.5582142355274012,-0.5471135435821479
ORD10411,2024-06-21,2024-06-23,Hyderabad,Lucknow,Fedex,Road,Wh-South,31.83,247.6,208.0,4.0,Delivered,2.0,0.4214279707341686,0.2111527495922611,0.478382583280642,0.09916146172724959,-0.7155760212736267,-0.12893818008540214
ORD10322,2024-02-03,,Chennai,Bengaluru,Xpressbees,Sea,Wh-Central,40.6,1039.6124999999997,366.21,4.0,Delayed,,0.5394331847615844,1.0,0.8104504513959033,0.566750992553441,2.423781694931217,1.5002054854851496
ORD10001,2024-04-21,,Hyderabad,Delhi,Fedex,Road,Wh-West,0.86,381.9,122.44,3.0,Cancelled,,0.004709444117399713,0.34491602445188685,0.2988002130389268,-1.552064053630463,-0.18324131533614393,-1.009979403941141
ORD10689,2024-05-03,2024-05-11,Pune,Jaipur,Delhivery,Rail,Wh-North,26.91,871.3,132.16,4.0,Delivered,8.0,0.3552266419981498,0.83236015487855,0.31920157627816786,-0.16315786457433076,1.7566291618478032,-0.9098891667289182
ORD10435,2024-03-08,2024-03-12,Lucknow,Hyderabad,Fedex,Road,Wh-Central,27.48,269.7,202.33,1.0,Delivered,4.0,0.36289630813220075,0.2331644277337185,0.4664817880577513,-0.13276721091744034,-0.6279766392839143,-0.18732415179253198
ORD10452,2024-09-29,2024-09-29,Bengaluru,Delhi,Delhivery,Air,Wh-Central,17.72,93.3,142.42,4.0,Delivered,0.0,0.23157009502985446,0.05746940401638427,0.34073634858625573,-0.6531405086213886,-1.327186186025329,-0.8042383607826832
ORD10038,2024-04-07,,Lucknow,Ahmedabad,Delhivery,Road,Wh-Central,7.11,232.7,69.76,3.0,Delayed,,0.08880666049953746,0.19631229690865407,0.18822986165587915,-1.2188332021294717,-0.7746362380902201,-1.5524437759925707
ORD10183,2024-07-17,2024-07-21,Delhi,Kolkata,Dhl,Road,Wh-East,51.38,391.5,400.16,5.0,Delivered,4.0,0.6844840635774956,0.3544776583956874,0.8817082993354339,1.141507565222351,-0.14518909510531855,1.8498005012624097
ORD10217,2024-07-01,2024-07-02,Mumbai,Kolkata,Delhivery,Air,Wh-East,21.19,196.9,133.28,5.0,Delivered,1.0,0.27826086956521734,0.1606553703265647,0.3215523506431833,-0.46813073986803805,-0.9165393093676727,-0.8983561352805962
ORD10673,2024-08-03,2024-08-05,Delhi,Lucknow,Dhl,Road,Wh-East,74.82875000000001,143.3,456.5,3.0,Delivered,2.0,1.0,0.10726958080701192,0.9999606455184427,2.3917230738837714,-1.1289975389897804,2.429953172511034
ORD10950,2024-04-20,,Delhi,Mumbai,Dhl,Rail,Wh-East,28.6,377.3,179.38,2.0,Delayed,,0.3779665293078799,0.34033440818714916,0.4183119026317653,-0.07305224232846262,-0.20147467086341422,-0.42364832298805816
ORD10549,2024-04-28,,Bengaluru,Mumbai,Xpressbees,Road,Wh-South,23.39,501.5,202.33,3.0,In Transit,,0.3078630897317298,0.46403804733506815,0.4664817880577513,-0.3508334801396891,0.2908259283728878,-0.18732415179253198
ORD10313,2024-07-05,2024-07-10,Kolkata,Ahmedabad,Delhivery,Rail,Wh-North,19.87,788.6,229.85,4.0,Delivered,5.0,0.26049953746530985,0.749990662466852,0.5242436724552735,-0.5385090957050475,1.4288251396510065,0.09605890665195044
ORD10860,2024-04-08,2024-04-15,Delhi,Ahmedabad,Xpressbees,Rail,Wh-Central,16.68,829.6,128.67,5.0,Delivered,7.0,0.21757631822386675,0.7908268074351666,0.3118763954443251,-0.7085901223111536,1.591339830220156,-0.9458269165098502
ORD10331,2024-04-26,2024-04-30,Chennai,Hyderabad,Bluedart,Road,Wh-Central,26.2,384.6,282.59,4.0,Delivered,4.0,0.34567319821713893,0.3476052339985808,0.6349399581793042,-0.20101288930484343,-0.17253912839622412,0.6391411196738257
ORD10036,2024-12-17,2024-12-21,Mumbai,Lucknow,Bluedart,Road,Wh-South,29.6,513.7,224.8,5.0,Delivered,4.0,0.3914220839290219,0.47618929047198133,0.5136441987558736,-0.01973530608830399,0.33918395824956177,0.04405729163942746
ORD11016,2024-05-31,2024-06-03,Delhi,Jaipur,Fedex,Road,Wh-East,26.2,254.1,123.49,5.0,Delivered,3.0,0.34567319821713893,0.2176267725750427,0.3010040640061287,-0.20101288930484343,-0.6898114971590054,-0.9991671869583392
ORD10190,2024-08-14,2024-08-18,Bengaluru,Delhi,Xpressbees,Rail,Wh-East,17.29,426.0,110.85,4.0,Delivered,4.0,0.22578420654276338,0.38883978038122047,0.27447389617238305,-0.6760667912046568,-0.008438928650790198,-1.1293256847322586
ORD10849,2024-10-17,2024-10-18,Bengaluru,Delhi,Delhivery,Road,Wh-East,25.57,114.5,162.39,2.0,Delivered,1.0,0.33719619880581947,0.07858467897561039,0.3826514950767543,-0.2346025591361433,-1.2431541996822564,-0.5986002911192995
ORD10959,2024-03-11,2024-03-16,Pune,Kolkata,Xpressbees,Road,Wh-Central,26.2,373.6,163.45,4.0,Delivered,5.0,0.34567319821713893,0.3366491951046427,0.3848763351007868,-0.20101288930484343,-0.21614063074404477,-0.5876851006414233
ORD10757,2024-05-29,2024-06-05,Delhi,Lucknow,Bluedart,Rail,Wh-North,11.18,962.5,151.84,4.0,Delivered,7.0,0.14357076780758554,0.9231956773446548,0.3605080401205821,-1.001833271632026,2.1181252540406437,-0.7072373284226893
ORD10577,2024-07-26,2024-07-30,Ahmedabad,Hyderabad,Ekart,Road,Wh-Central,39.71,538.7,227.83,2.0,Delivered,4.0,0.527457741148768,0.5010893788672951,0.5200038829755136,0.5192989192996997,0.43827828176733596,0.07525826064694137
ORD10996,2024-12-29,,Hyderabad,Bengaluru,Dhl,Rail,Wh-West,41.24,416.5,266.68,5.0,Cancelled,,0.5480447397191153,0.3793777467910012,0.6015463687619866,0.6008738317471425,-0.04609477158754438,0.4753102890106095
ORD10433,2024-09-18,,Kolkata,Mumbai,Ekart,Road,Wh-North,52.93,487.8,326.49,4.0,Delayed,,0.7053401732402657,0.4503927988944362,0.7270819176651773,1.2241488163945966,0.2365222390851476,1.0911947630500174
ORD10163,2024-01-31,2024-02-03,Kolkata,Chennai,Xpressbees,Rail,Wh-Central,28.9,506.9,230.25,4.0,Delivered,3.0,0.3820031956942224,0.4694164664284559,0.5250832347284934,-0.05705716145641518,0.3122303022527269,0.10017784645492263
ORD10263,2024-11-04,2024-11-05,Pune,Jaipur,Ekart,Air,Wh-Central,5.5,115.7,114.28,5.0,Delivered,1.0,0.06714321755949877,0.07977988321858544,0.28167314266524285,-1.304673469476127,-1.2383976721534031,-1.0940057759217725
ORD10231,2024-09-19,2024-09-22,Ahmedabad,Bengaluru,Ekart,Road,Wh-West,30.58,387.1,178.72,5.0,Delivered,3.0,0.40460852745774106,0.35009524283811216,0.4169266248809526,0.0325152914270513,-0.16262969604444671,-0.4304445736629621
ORD10302,2024-12-23,,Ahmedabad,Bengaluru,Delhivery,Road,Wh-East,23.22,181.0,185.75,5.0,In Transit,,0.30557564544613564,0.14481891410714512,0.43168193183279063,-0.3598973593005162,-0.9795632991249771,-0.35805420662572696
ORD10175,2024-12-25,2024-12-28,Delhi,Jaipur,Delhivery,Road,Wh-East,5.4,195.9,94.22,5.0,Delivered,3.0,0.06579766209738458,0.15965936679075216,0.2395690946632699,-1.310005163100143,-0.9205030823083836,-1.3005706070408247
ORD11117,2024-03-21,,Hyderabad,Jaipur,Bluedart,Road,Wh-South,24.55,307.5,159.99,5.0,Delayed,,0.32347153309225457,0.270813361387433,0.37761412143743556,-0.2889858341011051,-0.47814602212503976,-0.6233139299371321
ORD10149,2024-07-07,2024-07-08,Lucknow,Hyderabad,Ekart,Air,Wh-West,8.77,118.6,91.21,2.0,Delivered,1.0,0.11114288117063324,0.08266829347244185,0.23325138855729088,-1.1303270879708083,-1.2269027306253415,-1.3315656290581903
